Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-r1ad,order-e485,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
6,1686253143731,08/06/2023 19:39:03,1686238743731,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,quantised,1,,Yes|No,Multiple Choice,2,object-3
7,1686253143731,08/06/2023 19:39:03,1686238743731,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,value,0,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
8,1686253143731,08/06/2023 19:39:03,1686238743731,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
9,1686253143732,08/06/2023 19:39:03,1686238743732,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,value,2,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
10,1686253143732,08/06/2023 19:39:03,1686238743732,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,3,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
11,1686253143733,08/06/2023 19:39:03,1686238743733,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,value,6,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
12,1686253143733,08/06/2023 19:39:03,1686238743733,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,7,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
13,1686253143733,08/06/2023 19:39:03,1686238743733,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,What is your prolific id?,action,value,6100b794a30273746741089b,,,Text Input,6,object-7
14,1686253143735,08/06/2023 19:39:03,1686238743735,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,value,English,,English|Spanish|Portuguese,Multiple Choice,1,object-2
15,1686253143735,08/06/2023 19:39:03,1686238743735,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,quantised,1,,English|Spanish|Portuguese,Multiple Choice,1,object-2
16,1686253143736,08/06/2023 19:39:03,1686238743736,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,value,Yes,,Yes|No,Multiple Choice,2,object-3
17,1686253143737,08/06/2023 19:39:03,1686238743737,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,quantised,1,,Yes|No,Multiple Choice,2,object-3
18,1686253143737,08/06/2023 19:39:03,1686238743737,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,value,0,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
19,1686253143737,08/06/2023 19:39:03,1686238743737,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
20,1686253143738,08/06/2023 19:39:03,1686238743738,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,value,2,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
21,1686253143738,08/06/2023 19:39:03,1686238743738,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,3,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
22,1686253143739,08/06/2023 19:39:03,1686238743739,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,value,6,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
23,1686253143739,08/06/2023 19:39:03,1686238743739,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,7,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
24,1686253143740,08/06/2023 19:39:03,1686238743740,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,Page 1,mowvol,1,What is your prolific id?,response,value,6100b794a30273746741089b,,,Text Input,6,object-7
25,1686253143740,08/06/2023 19:39:03,1686238743740,-4,08/06/2023 11:39:03,127819,12,questionnaire-zbjj,,29955210,BLIND,8919052,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Questionnaire,3,ABC,BA,,,,,,,END,,,,,
1,1686258845432,08/06/2023 21:14:05,1686237245432,-6,08/06/2023 09:14:05,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,,,,,,,BEGIN,,,,,
2,1686258872238,08/06/2023 21:14:32,1686237272238,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,,continue,,,,,screen,0,screen
3,1686258872240,08/06/2023 21:14:32,1686237272240,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,value,English,,English|Spanish|Portuguese,Multiple Choice,1,object-2
4,1686258872241,08/06/2023 21:14:32,1686237272241,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,quantised,1,,English|Spanish|Portuguese,Multiple Choice,1,object-2
5,1686258872241,08/06/2023 21:14:32,1686237272241,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,value,Yes,,Yes|No,Multiple Choice,2,object-3
6,1686258872241,08/06/2023 21:14:32,1686237272241,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,quantised,1,,Yes|No,Multiple Choice,2,object-3
7,1686258872242,08/06/2023 21:14:32,1686237272242,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,value,0,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
8,1686258872242,08/06/2023 21:14:32,1686237272242,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
9,1686258872242,08/06/2023 21:14:32,1686237272242,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,value,8,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
10,1686258872243,08/06/2023 21:14:32,1686237272243,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,9,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
11,1686258872243,08/06/2023 21:14:32,1686237272243,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
12,1686258872244,08/06/2023 21:14:32,1686237272244,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
13,1686258872244,08/06/2023 21:14:32,1686237272244,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,What is your prolific id?,action,value,5bef41fa54277d000114d6ad,,,Text Input,6,object-7
14,1686258872246,08/06/2023 21:14:32,1686237272246,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,value,English,,English|Spanish|Portuguese,Multiple Choice,1,object-2
15,1686258872246,08/06/2023 21:14:32,1686237272246,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,quantised,1,,English|Spanish|Portuguese,Multiple Choice,1,object-2
16,1686258872246,08/06/2023 21:14:32,1686237272246,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,value,Yes,,Yes|No,Multiple Choice,2,object-3
17,1686258872247,08/06/2023 21:14:32,1686237272247,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,quantised,1,,Yes|No,Multiple Choice,2,object-3
18,1686258872247,08/06/2023 21:14:32,1686237272247,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,value,0,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
19,1686258872247,08/06/2023 21:14:32,1686237272247,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
20,1686258872248,08/06/2023 21:14:32,1686237272248,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,value,8,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
21,1686258872248,08/06/2023 21:14:32,1686237272248,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,9,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
22,1686258872248,08/06/2023 21:14:32,1686237272248,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
23,1686258872249,08/06/2023 21:14:32,1686237272249,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
24,1686258872249,08/06/2023 21:14:32,1686237272249,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,What is your prolific id?,response,value,5bef41fa54277d000114d6ad,,,Text Input,6,object-7
25,1686258872250,08/06/2023 21:14:32,1686237272250,-6,08/06/2023 09:14:32,127819,12,questionnaire-zbjj,,29954280,BLIND,8918589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Questionnaire,3,CAB,AB,,,,,,,END,,,,,
1,1686262113599,08/06/2023 22:08:33,1686236913599,-7,08/06/2023 08:08:33,127819,12,questionnaire-zbjj,,29953827,BLIND,8918467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1280x800,1280x720,,Questionnaire,3,BCA,BA,,,,,,,BEGIN,,,,,
2,1686262157008,08/06/2023 22:09:17,1686236957008,-7,08/06/2023 08:09:17,127819,12,questionnaire-zbjj,,29953827,BLIND,8918467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1280x800,1280x720,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,,continue,,,,,screen,0,screen
3,1686262157014,08/06/2023 22:09:17,1686236957014,-7,08/06/2023 08:09:17,127819,12,questionnaire-zbjj,,29953827,BLIND,8918467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1280x800,1280x720,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,value,__other,,English|Spanish|Portuguese,Multiple Choice,1,object-2
4,1686262157015,08/06/2023 22:09:17,1686236957015,-7,08/06/2023 08:09:17,127819,12,questionnaire-zbjj,,29953827,BLIND,8918467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1280x800,1280x720,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,quantised,4,,English|Spanish|Portuguese,Multiple Choice,1,object-2
