Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-r1ad,order-e485,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: item,Spreadsheet: ANSWER,Spreadsheet: targetresponse,Spreadsheet: type,Manipulation: Spreadsheet,Store: Accuracy,Store: incorrect
91,1680040892730,28/03/2023 22:01:32,1680026492730,-4,28/03/2023 14:01:32,127819,11,task-6d1f,,28500819,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Spanish lextale,4,CBA,BA,sp,89,main,main,l6tere,1,response,tick.png,1693.8020000119286,1682.5360000000219,1693.8020000119286,1693.8020000119286,1682.5360000000219,1693.8020000119286,1,0,1693.8020000119286,0,0,,Click Response,Response,1,object-18,main,,2,barato,tick.png,word,word,,,
92,1680040894541,28/03/2023 22:01:34,1680026494541,-4,28/03/2023 14:01:34,127819,11,task-6d1f,,28500819,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Spanish lextale,4,CBA,BA,sp,90,main,main,l6tere,1,response,cross.png,1822.8660000059463,1815.9799999999814,1822.8660000059463,1822.8660000059463,1815.9799999999814,1822.8660000059463,1,0,1822.8660000059463,0,0,,Click Response,Response,2,object-19,main,,2,grodo,cross.png,non,non,,,
93,1680040896128,28/03/2023 22:01:36,1680026496128,-4,28/03/2023 14:01:36,127819,11,task-6d1f,,28500819,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Spanish lextale,4,CBA,BA,sp,91,main,main,l6tere,1,response,tick.png,1593.2860000119254,1582.5690000000177,1593.2860000119254,1593.2860000119254,1582.5690000000177,1593.2860000119254,1,0,1593.2860000119254,0,0,,Click Response,Response,1,object-18,main,,2,acantilado,tick.png,word,word,,,
94,1680040897554,28/03/2023 22:01:37,1680026497554,-4,28/03/2023 14:01:37,127819,11,task-6d1f,,28500819,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Spanish lextale,4,CBA,BA,sp,92,main,main,l6tere,1,response,tick.png,1436.8170000059472,1432.618999999977,1436.8170000059472,1436.8170000059472,1432.618999999977,1436.8170000059472,1,0,1436.8170000059472,0,0,,Click Response,Response,1,object-18,main,,2,prisa,tick.png,word,word,,,
95,1680040899277,28/03/2023 22:01:39,1680026499277,-4,28/03/2023 14:01:39,127819,11,task-6d1f,,28500819,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Spanish lextale,4,CBA,BA,sp,93,main,main,l6tere,1,response,tick.png,1726.6980000059702,1715.8770000000077,1726.6980000059702,1726.6980000059702,1715.8770000000077,1726.6980000059702,1,0,1726.6980000059702,0,0,,Click Response,Response,1,object-18,main,,2,clavel,tick.png,word,word,,,
96,1680040899291,28/03/2023 22:01:39,1680026499291,-4,28/03/2023 14:01:39,127819,11,task-6d1f,,28500819,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Spanish lextale,4,CBA,BA,sp,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,
1,1680040679694,28/03/2023 21:57:59,1680026279694,-4,28/03/2023 13:57:59,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,
2,1680040681401,28/03/2023 21:58:01,1680026281401,-4,28/03/2023 13:58:01,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,1,instructions,Screen 1,pemmcz,1,continue,,1727.226999999999,1710.5509999999995,1727.226999999999,1727.226999999999,1710.5509999999995,1727.226999999999,1,0,1727.226999999999,0,0,,Click To Continue,Continue Button,2,object-5,instructions,,,,,,,,,
3,1680040681982,28/03/2023 21:58:01,1680026281982,-4,28/03/2023 13:58:01,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,1,main,main,l6tere,1,response,tick.png,600.5889999999999,598.6859999999997,600.5889999999999,600.5889999999999,598.6859999999997,600.5889999999999,0,0,600.5889999999999,0,0,,Click Response,Response,1,object-18,main,,1,depiste,cross.png,word,filler,,,
4,1680040682101,28/03/2023 21:58:02,1680026282101,-4,28/03/2023 13:58:02,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,2,main,main,l6tere,1,response,tick.png,120.7030000007453,116.14099999999962,120.7030000007453,120.7030000007453,116.14099999999962,120.7030000007453,0,0,120.7030000007453,0,0,,Click Response,Response,1,object-18,main,,1,sí,cross.png,non,filler,,,
5,1680040682373,28/03/2023 21:58:02,1680026282373,-4,28/03/2023 13:58:02,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,3,main,main,l6tere,1,response,tick.png,276.3620000005594,266.53499999999985,276.3620000005594,276.3620000005594,266.53499999999985,276.3620000005594,0,0,276.3620000005594,0,0,,Click Response,Response,1,object-18,main,,1,priba,cross.png,non,filler,,,
6,1680040682509,28/03/2023 21:58:02,1680026282509,-4,28/03/2023 13:58:02,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,4,main,main,l6tere,1,response,tick.png,146.22700000000077,132.59900000000016,146.22700000000077,146.22700000000077,132.59900000000016,146.22700000000077,0,0,146.22700000000077,0,0,,Click Response,Response,1,object-18,main,,2,terzo,cross.png,non,non,,,
7,1680040682942,28/03/2023 21:58:02,1680026282942,-4,28/03/2023 13:58:02,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,5,main,main,l6tere,1,response,cross.png,446.42800000074567,432.70600000000013,446.42800000074567,446.42800000074567,432.70600000000013,446.42800000074567,0,0,446.42800000074567,0,0,,Click Response,Response,2,object-19,main,,2,pellizcar,tick.png,word,word,,,
8,1680040683207,28/03/2023 21:58:03,1680026283207,-4,28/03/2023 13:58:03,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,6,main,main,l6tere,1,response,tick.png,278.0220000005593,265.6280000000006,278.0220000005593,278.0220000005593,265.6280000000006,278.0220000005593,1,0,278.0220000005593,0,0,,Click Response,Response,1,object-18,main,,2,pulmones,tick.png,word,word,,,
9,1680040683511,28/03/2023 21:58:03,1680026283511,-4,28/03/2023 13:58:03,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,7,main,main,l6tere,1,response,cross.png,316.0159999999996,299.34000000000015,316.0159999999996,316.0159999999996,299.34000000000015,316.0159999999996,1,0,316.0159999999996,0,0,,Click Response,Response,2,object-19,main,,2,batillón,cross.png,non,non,,,
10,1680040683653,28/03/2023 21:58:03,1680026283653,-4,28/03/2023 13:58:03,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,8,main,main,l6tere,1,response,cross.png,159.55400000055852,149.6900000000005,159.55400000055852,159.55400000055852,149.6900000000005,159.55400000055852,0,0,159.55400000055852,0,0,,Click Response,Response,2,object-19,main,,2,zapato,tick.png,word,word,,,
11,1680040683894,28/03/2023 21:58:03,1680026283894,-4,28/03/2023 13:58:03,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,9,main,main,l6tere,1,response,tick.png,251.16400000037174,249.3729999999996,251.16400000037174,251.16400000037174,249.3729999999996,251.16400000037174,1,0,251.16400000037174,0,0,,Click Response,Response,1,object-18,main,,2,tergiversar,tick.png,word,word,,,
12,1680040684198,28/03/2023 21:58:04,1680026284198,-4,28/03/2023 13:58:04,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,10,main,main,l6tere,1,response,cross.png,305.8909999999996,299.128999999999,305.8909999999996,305.8909999999996,299.128999999999,305.8909999999996,0,0,305.8909999999996,0,0,,Click Response,Response,2,object-19,main,,2,pésimo,tick.png,word,word,,,
13,1680040684439,28/03/2023 21:58:04,1680026284439,-4,28/03/2023 13:58:04,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,11,main,main,l6tere,1,response,tick.png,247.16200000037315,232.94800000000032,247.16200000037315,247.16200000037315,232.94800000000032,247.16200000037315,0,0,247.16200000037315,0,0,,Click Response,Response,1,object-18,main,,2,cadeña,cross.png,non,non,,,
14,1680040684589,28/03/2023 21:58:04,1680026284589,-4,28/03/2023 13:58:04,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,12,main,main,l6tere,1,response,tick.png,164.51400000018657,149.7579999999998,164.51400000018657,164.51400000018657,149.7579999999998,164.51400000018657,1,0,164.51400000018657,0,0,,Click Response,Response,1,object-18,main,,2,hacha,tick.png,word,word,,,
15,1680040684943,28/03/2023 21:58:04,1680026284943,-4,28/03/2023 13:58:04,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,13,main,main,l6tere,1,response,cross.png,368.6560000005593,365.6320000000014,368.6560000005593,368.6560000005593,365.6320000000014,368.6560000005593,1,0,368.6560000005593,0,0,,Click Response,Response,2,object-19,main,,2,antar,cross.png,non,non,,,
16,1680040685191,28/03/2023 21:58:05,1680026285191,-4,28/03/2023 13:58:05,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,14,main,main,l6tere,1,response,tick.png,249.43099999999686,232.75499999999738,249.43099999999686,249.43099999999686,232.75499999999738,249.43099999999686,1,0,249.43099999999686,0,0,,Click Response,Response,1,object-18,main,,2,cenefa,tick.png,word,word,,,
17,1680040685358,28/03/2023 21:58:05,1680026285358,-4,28/03/2023 13:58:05,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,15,main,main,l6tere,1,response,tick.png,185.06900000037422,183.15700000000288,185.06900000037422,185.06900000037422,183.15700000000288,185.06900000037422,1,0,185.06900000037422,0,0,,Click Response,Response,1,object-18,main,,2,asesinato,tick.png,word,word,,,
18,1680040686102,28/03/2023 21:58:06,1680026286102,-4,28/03/2023 13:58:06,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,16,main,main,l6tere,1,response,tick.png,746.6120000005576,731.507999999998,746.6120000005576,746.6120000005576,731.507999999998,746.6120000005576,1,0,746.6120000005576,0,0,,Click Response,Response,1,object-18,main,,2,helar,tick.png,word,word,,,
19,1680040686383,28/03/2023 21:58:06,1680026286383,-4,28/03/2023 13:58:06,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,17,main,main,l6tere,1,response,cross.png,295.2040000001871,282.6209999999992,295.2040000001871,295.2040000001871,282.6209999999992,295.2040000001871,0,0,295.2040000001871,0,0,,Click Response,Response,2,object-19,main,,2,yunque,tick.png,word,word,,,
20,1680040687854,28/03/2023 21:58:07,1680026287854,-4,28/03/2023 13:58:07,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,18,main,main,l6tere,1,response,tick.png,1484.1830000007467,1479.9730000000018,1484.1830000007467,1484.1830000007467,1479.9730000000018,1484.1830000007467,1,0,1484.1830000007467,0,0,,Click Response,Response,1,object-18,main,,2,regar,tick.png,word,word,,,
21,1680040687973,28/03/2023 21:58:07,1680026287973,-4,28/03/2023 13:58:07,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,19,main,main,l6tere,1,response,tick.png,123.01000000055865,116.32700000000114,123.01000000055865,123.01000000055865,116.32700000000114,123.01000000055865,0,0,123.01000000055865,0,0,,Click Response,Response,1,object-18,main,,2,abracer,cross.png,non,non,,,
22,1680040688318,28/03/2023 21:58:08,1680026288318,-4,28/03/2023 13:58:08,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,20,main,main,l6tere,1,response,cross.png,351.783000000185,349.15999999999985,351.783000000185,351.783000000185,349.15999999999985,351.783000000185,1,0,351.783000000185,0,0,,Click Response,Response,2,object-19,main,,2,floroso,cross.png,non,non,,,
23,1680040688599,28/03/2023 21:58:08,1680026288599,-4,28/03/2023 13:58:08,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,21,main,main,l6tere,1,response,tick.png,282.8409999999967,266.16499999999724,282.8409999999967,282.8409999999967,266.16499999999724,282.8409999999967,0,0,282.8409999999967,0,0,,Click Response,Response,1,object-18,main,,2,arsa,cross.png,non,non,,,
24,1680040689071,28/03/2023 21:58:09,1680026289071,-4,28/03/2023 13:58:09,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,22,main,main,l6tere,1,response,cross.png,488.9580000001879,482.1060000000034,488.9580000001879,488.9580000001879,482.1060000000034,488.9580000001879,1,0,488.9580000001879,0,0,,Click Response,Response,2,object-19,main,,2,brecedad,cross.png,non,non,,,
25,1680040689197,28/03/2023 21:58:09,1680026289197,-4,28/03/2023 13:58:09,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,23,main,main,l6tere,1,response,cross.png,133.1339999999982,116.45799999999872,133.1339999999982,133.1339999999982,116.45799999999872,133.1339999999982,0,0,133.1339999999982,0,0,,Click Response,Response,2,object-19,main,,2,ávido,tick.png,word,word,,,
26,1680040689414,28/03/2023 21:58:09,1680026289414,-4,28/03/2023 13:58:09,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,24,main,main,l6tere,1,response,tick.png,233.99400000074456,232.8040000000001,233.99400000074456,233.99400000074456,232.8040000000001,233.99400000074456,0,0,233.99400000074456,0,0,,Click Response,Response,1,object-18,main,,2,capillo,cross.png,non,non,,,
27,1680040689574,28/03/2023 21:58:09,1680026289574,-4,28/03/2023 13:58:09,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,25,main,main,l6tere,1,response,tick.png,161.38999999999942,149.6929999999993,161.38999999999942,161.38999999999942,149.6929999999993,161.38999999999942,1,0,161.38999999999942,0,0,,Click Response,Response,1,object-18,main,,2,lacayo,tick.png,word,word,,,
28,1680040689717,28/03/2023 21:58:09,1680026289717,-4,28/03/2023 13:58:09,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,26,main,main,l6tere,1,response,tick.png,154.39700000018638,149.63000000000102,154.39700000018638,154.39700000018638,149.63000000000102,154.39700000018638,0,0,154.39700000018638,0,0,,Click Response,Response,1,object-18,main,,2,lampera,cross.png,non,non,,,
29,1680040689804,28/03/2023 21:58:09,1680026289804,-4,28/03/2023 13:58:09,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,27,main,main,l6tere,1,response,tick.png,92.0669999999991,82.94800000000032,92.0669999999991,92.0669999999991,82.94800000000032,92.0669999999991,1,0,92.0669999999991,0,0,,Click Response,Response,1,object-18,main,,2,látigo,tick.png,word,word,,,
30,1680040690207,28/03/2023 21:58:10,1680026290207,-4,28/03/2023 13:58:10,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,28,main,main,l6tere,1,response,cross.png,411.31900000018504,399.22699999999895,411.31900000018504,411.31900000018504,399.22699999999895,411.31900000018504,0,0,411.31900000018504,0,0,,Click Response,Response,2,object-19,main,,2,bisagra,tick.png,word,word,,,
31,1680040690575,28/03/2023 21:58:10,1680026290575,-4,28/03/2023 13:58:10,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,29,main,main,l6tere,1,response,tick.png,380.29200000037235,365.97000000000116,380.29200000037235,380.29200000037235,365.97000000000116,380.29200000037235,1,0,380.29200000037235,0,0,,Click Response,Response,1,object-18,main,,2,secuestro,tick.png,word,word,,,
32,1680040690846,28/03/2023 21:58:10,1680026290846,-4,28/03/2023 13:58:10,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,30,main,main,l6tere,1,response,cross.png,285.8220000003712,282.53499999999985,285.8220000003712,285.8220000003712,282.53499999999985,285.8220000003712,1,0,285.8220000003712,0,0,,Click Response,Response,2,object-19,main,,2,acutación,cross.png,non,non,,,
33,1680040690997,28/03/2023 21:58:10,1680026290997,-4,28/03/2023 13:58:10,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,31,main,main,l6tere,1,response,cross.png,153.9870000005576,149.71799999999712,153.9870000005576,153.9870000005576,149.71799999999712,153.9870000005576,0,0,153.9870000005576,0,0,,Click Response,Response,2,object-19,main,,2,merodear,tick.png,word,word,,,
34,1680040691262,28/03/2023 21:58:11,1680026291262,-4,28/03/2023 13:58:11,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,32,main,main,l6tere,1,response,tick.png,269.36900000018795,265.9850000000006,269.36900000018795,269.36900000018795,265.9850000000006,269.36900000018795,0,0,269.36900000018795,0,0,,Click Response,Response,1,object-18,main,,2,decar,cross.png,non,non,,,
35,1680040691543,28/03/2023 21:58:11,1680026291543,-4,28/03/2023 13:58:11,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,33,main,main,l6tere,1,response,cross.png,284.2840000005599,282.57900000000154,284.2840000005599,284.2840000005599,282.57900000000154,284.2840000005599,1,0,284.2840000005599,0,0,,Click Response,Response,2,object-19,main,,2,alardio,cross.png,non,non,,,
36,1680040691806,28/03/2023 21:58:11,1680026291806,-4,28/03/2023 13:58:11,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,34,main,main,l6tere,1,response,tick.png,264.9050000007446,249.34899999999834,264.9050000007446,264.9050000007446,249.34899999999834,264.9050000007446,1,0,264.9050000007446,0,0,,Click Response,Response,1,object-18,main,,2,pandilla,tick.png,word,word,,,
37,1680040692061,28/03/2023 21:58:12,1680026292061,-4,28/03/2023 13:58:12,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,35,main,main,l6tere,1,response,tick.png,270.4560000001875,266.6280000000006,270.4560000001875,270.4560000001875,266.6280000000006,270.4560000001875,0,0,270.4560000001875,0,0,,Click Response,Response,1,object-18,main,,2,fatacidad,cross.png,non,non,,,
38,1680040693047,28/03/2023 21:58:13,1680026293047,-4,28/03/2023 13:58:13,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,36,main,main,l6tere,1,response,cross.png,989.4280000007457,980.5590000000011,989.4280000007457,989.4280000007457,980.5590000000011,989.4280000007457,1,0,989.4280000007457,0,0,,Click Response,Response,2,object-19,main,,2,pauca,cross.png,non,non,,,
39,1680040693309,28/03/2023 21:58:13,1680026293309,-4,28/03/2023 13:58:13,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,37,main,main,l6tere,1,response,tick.png,271.36900000074456,266.0649999999987,271.36900000074456,271.36900000074456,266.0649999999987,271.36900000074456,1,0,271.36900000074456,0,0,,Click Response,Response,1,object-18,main,,2,aviso,tick.png,word,word,,,
40,1680040693894,28/03/2023 21:58:13,1680026293894,-4,28/03/2023 13:58:13,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,38,main,main,l6tere,1,response,cross.png,590.7040000001871,582.135000000002,590.7040000001871,590.7040000001871,582.135000000002,590.7040000001871,1,0,590.7040000001871,0,0,,Click Response,Response,2,object-19,main,,2,rompido,cross.png,non,non,,,
41,1680040694030,28/03/2023 21:58:14,1680026294030,-4,28/03/2023 13:58:14,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,39,main,main,l6tere,1,response,cross.png,144.06900000018504,132.9419999999991,144.06900000018504,144.06900000018504,132.9419999999991,144.06900000018504,0,0,144.06900000018504,0,0,,Click Response,Response,2,object-19,main,,2,loro,tick.png,word,word,,,
42,1680040694782,28/03/2023 21:58:14,1680026294782,-4,28/03/2023 13:58:14,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,40,main,main,l6tere,1,response,tick.png,763.3270000003722,748.1739999999991,763.3270000003722,763.3270000003722,748.1739999999991,763.3270000003722,1,0,763.3270000003722,0,0,,Click Response,Response,1,object-18,main,,2,granuja,tick.png,word,word,,,
43,1680040694901,28/03/2023 21:58:14,1680026294901,-4,28/03/2023 13:58:14,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,41,main,main,l6tere,1,response,tick.png,133.12099999999919,116.44499999999971,133.12099999999919,133.12099999999919,116.44499999999971,133.12099999999919,1,0,133.12099999999919,0,0,,Click Response,Response,1,object-18,main,,2,estornudar,tick.png,word,word,,,
44,1680040695182,28/03/2023 21:58:15,1680026295182,-4,28/03/2023 13:58:15,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,42,main,main,l6tere,1,response,cross.png,298.10800000074596,282.51900000000023,298.10800000074596,298.10800000074596,282.51900000000023,298.10800000074596,0,0,298.10800000074596,0,0,,Click Response,Response,2,object-19,main,,2,torpe,tick.png,word,word,,,
45,1680040695470,28/03/2023 21:58:15,1680026295470,-4,28/03/2023 13:58:15,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,43,main,main,l6tere,1,response,tick.png,303.98900000018693,299.5460000000021,303.98900000018693,303.98900000018693,299.5460000000021,303.98900000018693,1,0,303.98900000018693,0,0,,Click Response,Response,1,object-18,main,,2,alfombra,tick.png,word,word,,,
46,1680040695629,28/03/2023 21:58:15,1680026295629,-4,28/03/2023 13:58:15,127819,11,task-6d1f,,28500822,BLIND,8470987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,Spanish lextale,4,ABC,AB,sp,44,main,main,l6tere,1,response,tick.png,163.34300000055737,149.61499999999796,163.34300000055737,163.34300000055737,149.61499999999796,163.34300000055737,1,0,163.34300000055737,0,0,,Click Response,Response,1,object-18,main,,2,rebuscar,tick.png,word,word,,,
