Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-r1ad,order-e485,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
8,1680041018241,28/03/2023 22:03:38,1680023018241,-5,28/03/2023 12:03:38,127819,11,questionnaire-zbjj,,28498779,BLIND,8470361,,complete,,,mobile,Samsung SM-N970U1,Android 12,Chrome WebView 111.0.5563.116,412x869,412x787,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,2,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
9,1680041018242,28/03/2023 22:03:38,1680023018242,-5,28/03/2023 12:03:38,127819,11,questionnaire-zbjj,,28498779,BLIND,8470361,,complete,,,mobile,Samsung SM-N970U1,Android 12,Chrome WebView 111.0.5563.116,412x869,412x787,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,value,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
10,1680041018242,28/03/2023 22:03:38,1680023018242,-5,28/03/2023 12:03:38,127819,11,questionnaire-zbjj,,28498779,BLIND,8470361,,complete,,,mobile,Samsung SM-N970U1,Android 12,Chrome WebView 111.0.5563.116,412x869,412x787,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,2,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
11,1680041018243,28/03/2023 22:03:38,1680023018243,-5,28/03/2023 12:03:38,127819,11,questionnaire-zbjj,,28498779,BLIND,8470361,,complete,,,mobile,Samsung SM-N970U1,Android 12,Chrome WebView 111.0.5563.116,412x869,412x787,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
12,1680041018243,28/03/2023 22:03:38,1680023018243,-5,28/03/2023 12:03:38,127819,11,questionnaire-zbjj,,28498779,BLIND,8470361,,complete,,,mobile,Samsung SM-N970U1,Android 12,Chrome WebView 111.0.5563.116,412x869,412x787,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
13,1680041018244,28/03/2023 22:03:38,1680023018244,-5,28/03/2023 12:03:38,127819,11,questionnaire-zbjj,,28498779,BLIND,8470361,,complete,,,mobile,Samsung SM-N970U1,Android 12,Chrome WebView 111.0.5563.116,412x869,412x787,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,What is your prolific id?,action,value,63f77b2aa0d776f479dad4e8,,,Text Input,6,object-7
14,1680041018247,28/03/2023 22:03:38,1680023018247,-5,28/03/2023 12:03:38,127819,11,questionnaire-zbjj,,28498779,BLIND,8470361,,complete,,,mobile,Samsung SM-N970U1,Android 12,Chrome WebView 111.0.5563.116,412x869,412x787,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,value,English,,English|Spanish|Portuguese,Multiple Choice,1,object-2
15,1680041018248,28/03/2023 22:03:38,1680023018248,-5,28/03/2023 12:03:38,127819,11,questionnaire-zbjj,,28498779,BLIND,8470361,,complete,,,mobile,Samsung SM-N970U1,Android 12,Chrome WebView 111.0.5563.116,412x869,412x787,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,quantised,1,,English|Spanish|Portuguese,Multiple Choice,1,object-2
16,1680041018248,28/03/2023 22:03:38,1680023018248,-5,28/03/2023 12:03:38,127819,11,questionnaire-zbjj,,28498779,BLIND,8470361,,complete,,,mobile,Samsung SM-N970U1,Android 12,Chrome WebView 111.0.5563.116,412x869,412x787,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,value,Yes,,Yes|No,Multiple Choice,2,object-3
17,1680041018249,28/03/2023 22:03:38,1680023018249,-5,28/03/2023 12:03:38,127819,11,questionnaire-zbjj,,28498779,BLIND,8470361,,complete,,,mobile,Samsung SM-N970U1,Android 12,Chrome WebView 111.0.5563.116,412x869,412x787,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,quantised,1,,Yes|No,Multiple Choice,2,object-3
18,1680041018249,28/03/2023 22:03:38,1680023018249,-5,28/03/2023 12:03:38,127819,11,questionnaire-zbjj,,28498779,BLIND,8470361,,complete,,,mobile,Samsung SM-N970U1,Android 12,Chrome WebView 111.0.5563.116,412x869,412x787,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,value,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
19,1680041018250,28/03/2023 22:03:38,1680023018250,-5,28/03/2023 12:03:38,127819,11,questionnaire-zbjj,,28498779,BLIND,8470361,,complete,,,mobile,Samsung SM-N970U1,Android 12,Chrome WebView 111.0.5563.116,412x869,412x787,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,2,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
20,1680041018250,28/03/2023 22:03:38,1680023018250,-5,28/03/2023 12:03:38,127819,11,questionnaire-zbjj,,28498779,BLIND,8470361,,complete,,,mobile,Samsung SM-N970U1,Android 12,Chrome WebView 111.0.5563.116,412x869,412x787,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,value,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
21,1680041018251,28/03/2023 22:03:38,1680023018251,-5,28/03/2023 12:03:38,127819,11,questionnaire-zbjj,,28498779,BLIND,8470361,,complete,,,mobile,Samsung SM-N970U1,Android 12,Chrome WebView 111.0.5563.116,412x869,412x787,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,2,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
22,1680041018252,28/03/2023 22:03:38,1680023018252,-5,28/03/2023 12:03:38,127819,11,questionnaire-zbjj,,28498779,BLIND,8470361,,complete,,,mobile,Samsung SM-N970U1,Android 12,Chrome WebView 111.0.5563.116,412x869,412x787,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
23,1680041018253,28/03/2023 22:03:38,1680023018253,-5,28/03/2023 12:03:38,127819,11,questionnaire-zbjj,,28498779,BLIND,8470361,,complete,,,mobile,Samsung SM-N970U1,Android 12,Chrome WebView 111.0.5563.116,412x869,412x787,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
24,1680041018254,28/03/2023 22:03:38,1680023018254,-5,28/03/2023 12:03:38,127819,11,questionnaire-zbjj,,28498779,BLIND,8470361,,complete,,,mobile,Samsung SM-N970U1,Android 12,Chrome WebView 111.0.5563.116,412x869,412x787,,Questionnaire,3,BCA,BA,Page 1,mowvol,1,What is your prolific id?,response,value,63f77b2aa0d776f479dad4e8,,,Text Input,6,object-7
25,1680041018255,28/03/2023 22:03:38,1680023018255,-5,28/03/2023 12:03:38,127819,11,questionnaire-zbjj,,28498779,BLIND,8470361,,complete,,,mobile,Samsung SM-N970U1,Android 12,Chrome WebView 111.0.5563.116,412x869,412x787,,Questionnaire,3,BCA,BA,,,,,,,END,,,,,
1,1680048272077,29/03/2023 00:04:32,1680023072077,-7,28/03/2023 10:04:32,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,Questionnaire,3,CAB,AB,,,,,,,BEGIN,,,,,
2,1680048382873,29/03/2023 00:06:22,1680023182873,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,,continue,,,,,screen,0,screen
3,1680048382876,29/03/2023 00:06:22,1680023182876,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,value,English,,English|Spanish|Portuguese,Multiple Choice,1,object-2
4,1680048382877,29/03/2023 00:06:22,1680023182877,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,quantised,1,,English|Spanish|Portuguese,Multiple Choice,1,object-2
5,1680048382877,29/03/2023 00:06:22,1680023182877,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,value,Yes,,Yes|No,Multiple Choice,2,object-3
6,1680048382877,29/03/2023 00:06:22,1680023182877,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,quantised,1,,Yes|No,Multiple Choice,2,object-3
7,1680048382877,29/03/2023 00:06:22,1680023182877,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,value,0,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
8,1680048382877,29/03/2023 00:06:22,1680023182877,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
9,1680048382878,29/03/2023 00:06:22,1680023182878,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,value,11,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
10,1680048382878,29/03/2023 00:06:22,1680023182878,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
11,1680048382878,29/03/2023 00:06:22,1680023182878,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,value,10,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
12,1680048382878,29/03/2023 00:06:22,1680023182878,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,11,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
13,1680048382879,29/03/2023 00:06:22,1680023182879,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,What is your prolific id?,action,value,62d4c5676e4f202832300e40,,,Text Input,6,object-7
14,1680048382880,29/03/2023 00:06:22,1680023182880,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,value,English,,English|Spanish|Portuguese,Multiple Choice,1,object-2
15,1680048382880,29/03/2023 00:06:22,1680023182880,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,quantised,1,,English|Spanish|Portuguese,Multiple Choice,1,object-2
16,1680048382880,29/03/2023 00:06:22,1680023182880,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,value,Yes,,Yes|No,Multiple Choice,2,object-3
17,1680048382880,29/03/2023 00:06:22,1680023182880,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,quantised,1,,Yes|No,Multiple Choice,2,object-3
18,1680048382880,29/03/2023 00:06:22,1680023182880,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,value,0,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
19,1680048382880,29/03/2023 00:06:22,1680023182880,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
20,1680048382881,29/03/2023 00:06:22,1680023182881,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,value,11,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
21,1680048382881,29/03/2023 00:06:22,1680023182881,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
22,1680048382881,29/03/2023 00:06:22,1680023182881,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,value,10,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
23,1680048382881,29/03/2023 00:06:22,1680023182881,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,11,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
24,1680048382881,29/03/2023 00:06:22,1680023182881,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,What is your prolific id?,response,value,62d4c5676e4f202832300e40,,,Text Input,6,object-7
25,1680048382881,29/03/2023 00:06:22,1680023182881,-7,28/03/2023 10:06:22,127819,11,questionnaire-zbjj,,28498845,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x367,,Questionnaire,3,CAB,AB,,,,,,,END,,,,,
1,1680037636145,28/03/2023 21:07:16,1680023236145,-4,28/03/2023 13:07:16,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,,,,,,,BEGIN,,,,,
2,1680037669222,28/03/2023 21:07:49,1680023269222,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,,continue,,,,,screen,0,screen
3,1680037669225,28/03/2023 21:07:49,1680023269225,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,value,English,,English|Spanish|Portuguese,Multiple Choice,1,object-2
4,1680037669226,28/03/2023 21:07:49,1680023269226,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,quantised,1,,English|Spanish|Portuguese,Multiple Choice,1,object-2
5,1680037669226,28/03/2023 21:07:49,1680023269226,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,value,Yes,,Yes|No,Multiple Choice,2,object-3
6,1680037669227,28/03/2023 21:07:49,1680023269227,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,quantised,1,,Yes|No,Multiple Choice,2,object-3
7,1680037669227,28/03/2023 21:07:49,1680023269227,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,value,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
8,1680037669228,28/03/2023 21:07:49,1680023269228,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,2,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
9,1680037669228,28/03/2023 21:07:49,1680023269228,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,value,5,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
10,1680037669229,28/03/2023 21:07:49,1680023269229,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,6,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
11,1680037669229,28/03/2023 21:07:49,1680023269229,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
12,1680037669230,28/03/2023 21:07:49,1680023269230,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
13,1680037669230,28/03/2023 21:07:49,1680023269230,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,What is your prolific id?,action,value,5f1091aa4bd173363a9700ec,,,Text Input,6,object-7
14,1680037669232,28/03/2023 21:07:49,1680023269232,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,value,English,,English|Spanish|Portuguese,Multiple Choice,1,object-2
15,1680037669233,28/03/2023 21:07:49,1680023269233,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,quantised,1,,English|Spanish|Portuguese,Multiple Choice,1,object-2
16,1680037669233,28/03/2023 21:07:49,1680023269233,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,value,Yes,,Yes|No,Multiple Choice,2,object-3
17,1680037669234,28/03/2023 21:07:49,1680023269234,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,quantised,1,,Yes|No,Multiple Choice,2,object-3
18,1680037669234,28/03/2023 21:07:49,1680023269234,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,value,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
19,1680037669235,28/03/2023 21:07:49,1680023269235,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,2,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
20,1680037669235,28/03/2023 21:07:49,1680023269235,-4,28/03/2023 13:07:49,127819,11,questionnaire-zbjj,,28498938,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,value,5,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
