Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-r1ad,order-e485,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: item,Spreadsheet: ANSWER,Spreadsheet: targetresponse,Spreadsheet: type,Manipulation: Spreadsheet,Store: Accuracy,Store: incorrect
50,1680011833585,28/03/2023 13:57:13,1680015433585,1,28/03/2023 15:57:13,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,48,main,main,l6tere,1,response,cross.png,1107.6939999523165,1099.9559999999983,1107.6939999523165,1107.6939999523165,1099.9559999999983,1107.6939999523165,0,0,1107.6939999523165,0,0,,Click Response,Response,2,object-19,main,,2,parietal,tick.png,word,word,,,
51,1680011834852,28/03/2023 13:57:14,1680015434852,1,28/03/2023 15:57:14,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,49,main,main,l6tere,1,response,cross.png,1275.137999809267,1267.6260000000038,1275.137999809267,1275.137999809267,1267.6260000000038,1275.137999809267,1,0,1275.137999809267,0,0,,Click Response,Response,2,object-19,main,,2,imargue,cross.png,non,non,,,
52,1680011835837,28/03/2023 13:57:15,1680015435837,1,28/03/2023 15:57:15,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,50,main,main,l6tere,1,response,tick.png,991.8119999999981,983.2940000000017,991.8119999999981,991.8119999999981,983.2940000000017,991.8119999999981,1,0,991.8119999999981,0,0,,Click Response,Response,1,object-18,main,,2,polegada,tick.png,word,word,,,
53,1680011836569,28/03/2023 13:57:16,1680015436569,1,28/03/2023 15:57:16,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,51,main,main,l6tere,1,response,tick.png,741.4179998569452,733.3039999999964,741.4179998569452,741.4179998569452,733.3039999999964,741.4179998569452,1,0,741.4179998569452,0,0,,Click Response,Response,1,object-18,main,,2,vingança,tick.png,word,word,,,
54,1680011837701,28/03/2023 13:57:17,1680015437701,1,28/03/2023 15:57:17,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,52,main,main,l6tere,1,response,cross.png,1139.8139999046325,1133.2880000000005,1139.8139999046325,1139.8139999046325,1133.2880000000005,1139.8139999046325,1,0,1139.8139999046325,0,0,,Click Response,Response,2,object-19,main,,2,cartino,cross.png,non,non,,,
55,1680011838808,28/03/2023 13:57:18,1680015438808,1,28/03/2023 15:57:18,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,53,main,main,l6tere,1,response,tick.png,1113.525999904632,1099.9559999999983,1113.525999904632,1113.525999904632,1099.9559999999983,1113.525999904632,1,0,1113.525999904632,0,0,,Click Response,Response,1,object-18,main,,2,comércio,tick.png,word,word,,,
56,1680011839552,28/03/2023 13:57:19,1680015439552,1,28/03/2023 15:57:19,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,54,main,main,l6tere,1,response,tick.png,757.2699999523174,749.9700000000012,757.2699999523174,757.2699999523174,749.9700000000012,757.2699999523174,1,0,757.2699999523174,0,0,,Click Response,Response,1,object-18,main,,2,infantil,tick.png,word,word,,,
57,1680011840751,28/03/2023 13:57:20,1680015440751,1,28/03/2023 15:57:20,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,55,main,main,l6tere,1,response,cross.png,1206.5,1199.9519999999975,1206.5,1206.5,1199.9519999999975,1206.5,1,0,1206.5,0,0,,Click Response,Response,2,object-19,main,,2,nulapa,cross.png,non,non,,,
58,1680011841771,28/03/2023 13:57:21,1680015441771,1,28/03/2023 15:57:21,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,56,main,main,l6tere,1,response,cross.png,1027.147999904635,1016.6260000000038,1027.147999904635,1027.147999904635,1016.6260000000038,1027.147999904635,1,0,1027.147999904635,0,0,,Click Response,Response,2,object-19,main,,2,rombura,cross.png,non,non,,,
59,1680011842769,28/03/2023 13:57:22,1680015442769,1,28/03/2023 15:57:22,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,57,main,main,l6tere,1,response,tick.png,1008.5219999046312,999.9599999999991,1008.5219999046312,1008.5219999046312,999.9599999999991,1008.5219999046312,1,0,1008.5219999046312,0,0,,Click Response,Response,1,object-18,main,,2,camada,tick.png,word,word,,,
60,1680011843970,28/03/2023 13:57:23,1680015443970,1,28/03/2023 15:57:23,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,58,main,main,l6tere,1,response,tick.png,1209.561999904632,1199.9520000000048,1209.561999904632,1209.561999904632,1199.9520000000048,1209.561999904632,0,0,1209.561999904632,0,0,,Click Response,Response,1,object-18,main,,2,famude,cross.png,non,non,,,
61,1680011844718,28/03/2023 13:57:24,1680015444718,1,28/03/2023 15:57:24,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,59,main,main,l6tere,1,response,tick.png,757.5099999999948,749.9700000000012,757.5099999999948,757.5099999999948,749.9700000000012,757.5099999999948,1,0,757.5099999999948,0,0,,Click Response,Response,1,object-18,main,,2,solução,tick.png,word,word,,,
62,1680011845552,28/03/2023 13:57:25,1680015445552,1,28/03/2023 15:57:25,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,60,main,main,l6tere,1,response,tick.png,841.2399998092587,834.6059999999998,841.2399998092587,841.2399998092587,834.6059999999998,841.2399998092587,1,0,841.2399998092587,0,0,,Click Response,Response,1,object-18,main,,2,malandro,tick.png,word,word,,,
63,1680011846368,28/03/2023 13:57:26,1680015446368,1,28/03/2023 15:57:26,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,61,main,main,l6tere,1,response,tick.png,823.0339999046264,816.6339999999909,823.0339999046264,823.0339999046264,816.6339999999909,823.0339999046264,1,0,823.0339999046264,0,0,,Click Response,Response,1,object-18,main,,2,nupcial,tick.png,word,word,,,
64,1680011847486,28/03/2023 13:57:27,1680015447486,1,28/03/2023 15:57:27,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,62,main,main,l6tere,1,response,cross.png,1124.3999999046355,1116.622000000003,1124.3999999046355,1124.3999999046355,1116.622000000003,1124.3999999046355,1,0,1124.3999999046355,0,0,,Click Response,Response,2,object-19,main,,2,toarte,cross.png,non,non,,,
65,1680011848251,28/03/2023 13:57:28,1680015448251,1,28/03/2023 15:57:28,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,63,main,main,l6tere,1,response,tick.png,772.6779999999999,766.6359999999986,772.6779999999999,772.6779999999999,766.6359999999986,772.6779999999999,1,0,772.6779999999999,0,0,,Click Response,Response,1,object-18,main,,2,canário,tick.png,word,word,,,
66,1680011849038,28/03/2023 13:57:29,1680015449038,1,28/03/2023 15:57:29,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,64,main,main,l6tere,1,response,tick.png,793.2419998092664,783.301999999996,793.2419998092664,793.2419998092664,783.301999999996,793.2419998092664,1,0,793.2419998092664,0,0,,Click Response,Response,1,object-18,main,,2,invasão,tick.png,word,word,,,
67,1680011850049,28/03/2023 13:57:30,1680015450049,1,28/03/2023 15:57:30,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,65,main,main,l6tere,1,response,cross.png,1020.4399998092704,1016.6260000000038,1020.4399998092704,1020.4399998092704,1016.6260000000038,1020.4399998092704,1,0,1020.4399998092704,0,0,,Click Response,Response,2,object-19,main,,2,ecinto,cross.png,non,non,,,
68,1680011851152,28/03/2023 13:57:31,1680015451152,1,28/03/2023 15:57:31,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,66,main,main,l6tere,1,response,cross.png,1106.5139998569502,1099.9560000000056,1106.5139998569502,1106.5139998569502,1099.9560000000056,1106.5139998569502,1,0,1106.5139998569502,0,0,,Click Response,Response,2,object-19,main,,2,lufase,cross.png,non,non,,,
69,1680011852585,28/03/2023 13:57:32,1680015452585,1,28/03/2023 15:57:32,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,67,main,main,l6tere,1,response,cross.png,1439.7579999046284,1433.275999999998,1439.7579999046284,1439.7579999046284,1433.275999999998,1439.7579999046284,0,0,1439.7579999046284,0,0,,Click Response,Response,2,object-19,main,,2,paisano,tick.png,word,word,,,
70,1680011854770,28/03/2023 13:57:34,1680015454770,1,28/03/2023 15:57:34,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,68,main,main,l6tere,1,response,cross.png,2192.2819998569466,2183.245999999999,2192.2819998569466,2192.2819998569466,2183.245999999999,2192.2819998569466,0,0,2192.2819998569466,0,0,,Click Response,Response,2,object-19,main,,2,denário,tick.png,word,word,,,
71,1680011855772,28/03/2023 13:57:35,1680015455772,1,28/03/2023 15:57:35,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,69,main,main,l6tere,1,response,tick.png,1010.2359999046312,1000.7189999999973,1010.2359999046312,1010.2359999046312,1000.7189999999973,1010.2359999046312,1,0,1010.2359999046312,0,0,,Click Response,Response,1,object-18,main,,2,falcão,tick.png,word,word,,,
72,1680011856686,28/03/2023 13:57:36,1680015456686,1,28/03/2023 15:57:36,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,70,main,main,l6tere,1,response,cross.png,923.9170000000013,916.6300000000047,923.9170000000013,923.9170000000013,916.6300000000047,923.9170000000013,1,0,923.9170000000013,0,0,,Click Response,Response,2,object-19,main,,2,maltono,cross.png,non,non,,,
73,1680011857618,28/03/2023 13:57:37,1680015457618,1,28/03/2023 15:57:37,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,71,main,main,l6tere,1,response,cross.png,939.0869999523129,933.2960000000021,939.0869999523129,939.0869999523129,933.2960000000021,939.0869999523129,0,0,939.0869999523129,0,0,,Click Response,Response,2,object-19,main,,2,pueril,tick.png,word,word,,,
74,1680011858751,28/03/2023 13:57:38,1680015458751,1,28/03/2023 15:57:38,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,72,main,main,l6tere,1,response,cross.png,1139.590999904627,1133.2880000000005,1139.590999904627,1139.590999904627,1133.2880000000005,1139.590999904627,1,0,1139.590999904627,0,0,,Click Response,Response,2,object-19,main,,2,industo,cross.png,non,non,,,
75,1680011859621,28/03/2023 13:57:39,1680015459621,1,28/03/2023 15:57:39,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,73,main,main,l6tere,1,response,tick.png,875.8029999046266,866.6319999999978,875.8029999046266,875.8029999046266,866.6319999999978,875.8029999046266,1,0,875.8029999046266,0,0,,Click Response,Response,1,object-18,main,,2,máquina,tick.png,word,word,,,
76,1680011861735,28/03/2023 13:57:41,1680015461735,1,28/03/2023 15:57:41,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,74,main,main,l6tere,1,response,cross.png,2123.470999856945,2116.581999999995,2123.470999856945,2123.470999856945,2116.581999999995,2123.470999856945,0,0,2123.470999856945,0,0,,Click Response,Response,2,object-19,main,,2,paranoia,tick.png,word,word,,,
77,1680011862535,28/03/2023 13:57:42,1680015462535,1,28/03/2023 15:57:42,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,75,main,main,l6tere,1,response,tick.png,806.8889998569502,799.968000000008,806.8889998569502,806.8889998569502,799.968000000008,806.8889998569502,1,0,806.8889998569502,0,0,,Click Response,Response,1,object-18,main,,2,música,tick.png,word,word,,,
78,1680011863302,28/03/2023 13:57:43,1680015463302,1,28/03/2023 15:57:43,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,76,main,main,l6tere,1,response,tick.png,773.9209998569422,766.6359999999986,773.9209998569422,773.9209998569422,766.6359999999986,773.9209998569422,1,0,773.9209998569422,0,0,,Click Response,Response,1,object-18,main,,2,exausto,tick.png,word,word,,,
79,1680011864036,28/03/2023 13:57:44,1680015464036,1,28/03/2023 15:57:44,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,77,main,main,l6tere,1,response,tick.png,740.9849999046273,733.3039999999892,740.9849999046273,740.9849999046273,733.3039999999892,740.9849999046273,1,0,740.9849999046273,0,0,,Click Response,Response,1,object-18,main,,2,rebelde,tick.png,word,word,,,
80,1680011865319,28/03/2023 13:57:45,1680015465319,1,28/03/2023 15:57:45,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,78,main,main,l6tere,1,response,cross.png,1290.9809998569544,1283.2820000000065,1290.9809998569544,1290.9809998569544,1283.2820000000065,1290.9809998569544,1,0,1290.9809998569544,0,0,,Click Response,Response,2,object-19,main,,2,afessa,cross.png,non,non,,,
81,1680011866154,28/03/2023 13:57:46,1680015466154,1,28/03/2023 15:57:46,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,79,main,main,l6tere,1,response,tick.png,842.2989999999991,833.3000000000029,842.2989999999991,842.2989999999991,833.3000000000029,842.2989999999991,1,0,842.2989999999991,0,0,,Click Response,Response,1,object-18,main,,2,cólera,tick.png,word,word,,,
82,1680011866851,28/03/2023 13:57:46,1680015466851,1,28/03/2023 15:57:46,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,80,main,main,l6tere,1,response,tick.png,706.6989998092613,699.9719999999943,706.6989998092613,706.6989998092613,699.9719999999943,706.6989998092613,1,0,706.6989998092613,0,0,,Click Response,Response,1,object-18,main,,2,abutre,tick.png,word,word,,,
83,1680011868322,28/03/2023 13:57:48,1680015468322,1,28/03/2023 15:57:48,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,81,main,main,l6tere,1,response,tick.png,1477.5270000000019,1466.6080000000075,1477.5270000000019,1477.5270000000019,1466.6080000000075,1477.5270000000019,1,0,1477.5270000000019,0,0,,Click Response,Response,1,object-18,main,,2,adaga,tick.png,word,word,,,
84,1680011869155,28/03/2023 13:57:49,1680015469155,1,28/03/2023 15:57:49,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,82,main,main,l6tere,1,response,tick.png,844.3189998569433,833.2999999999884,844.3189998569433,844.3189998569433,833.2999999999884,844.3189998569433,1,0,844.3189998569433,0,0,,Click Response,Response,1,object-18,main,,2,veludo,tick.png,word,word,,,
85,1680011869906,28/03/2023 13:57:49,1680015469906,1,28/03/2023 15:57:49,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,83,main,main,l6tere,1,response,tick.png,761.3189998092712,749.9700000000012,761.3189998092712,761.3189998092712,749.9700000000012,761.3189998092712,1,0,761.3189998092712,0,0,,Click Response,Response,1,object-18,main,,2,noção,tick.png,word,word,,,
86,1680011870903,28/03/2023 13:57:50,1680015470903,1,28/03/2023 15:57:50,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,84,main,main,l6tere,1,response,cross.png,1008.9489999523212,999.9600000000064,1008.9489999523212,1008.9489999523212,999.9600000000064,1008.9489999523212,1,0,1008.9489999523212,0,0,,Click Response,Response,2,object-19,main,,2,efama,cross.png,non,non,,,
87,1680011871669,28/03/2023 13:57:51,1680015471669,1,28/03/2023 15:57:51,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,85,main,main,l6tere,1,response,tick.png,775.0889998569473,766.6359999999986,775.0889998569473,775.0889998569473,766.6359999999986,775.0889998569473,1,0,775.0889998569473,0,0,,Click Response,Response,1,object-18,main,,2,mochila,tick.png,word,word,,,
88,1680011872487,28/03/2023 13:57:52,1680015472487,1,28/03/2023 15:57:52,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,86,main,main,l6tere,1,response,cross.png,826.0529999999999,816.6340000000055,826.0529999999999,826.0529999999999,816.6340000000055,826.0529999999999,1,0,826.0529999999999,0,0,,Click Response,Response,2,object-19,main,,2,fracora,cross.png,non,non,,,
89,1680011873568,28/03/2023 13:57:53,1680015473568,1,28/03/2023 15:57:53,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,87,main,main,l6tere,1,response,cross.png,1090.3189998569433,1083.2899999999936,1090.3189998569433,1090.3189998569433,1083.2899999999936,1090.3189998569433,0,0,1090.3189998569433,0,0,,Click Response,Response,2,object-19,main,,2,encalce,tick.png,word,word,,,
90,1680011875152,28/03/2023 13:57:55,1680015475152,1,28/03/2023 15:57:55,127819,11,task-gdok,,28492434,BLIND,8468472,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x690,,Portuguese lextale,3,ABC,AB,lextpt,88,main,main,l6tere,1,response,tick.png,1591.6290000000008,1583.270000000004,1591.6290000000008,1591.6290000000008,1583.270000000004,1591.6290000000008,1,0,1591.6290000000008,0,0,,Click Response,Response,1,object-18,main,,2,marmita,tick.png,word,word,,,
